0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5047200036,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200024,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200020,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200013,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200009,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200005,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047200001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190063,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190062,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190061,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190060,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190059,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190057,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190056,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190055,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190054,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190052,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190051,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190050,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190048,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190047,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190045,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190044,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190042,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190040,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190038,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190028,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190023,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190019,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190013,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190011,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190010,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190004,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190002,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047190001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180068,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180066,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180064,5,1,5,1,5,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180062,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180054,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180052,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180050,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180048,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180045,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180043,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180040,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180038,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180036,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180033,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,5,1
5047180015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180010,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047180005,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170069,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5047170067,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170065,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170063,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170061,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170059,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170057,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170055,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170053,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170051,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170049,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170047,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5047170045,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046950110,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950108,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046950107,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046950104,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950103,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950033,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046950028,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046950025,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950023,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1
5046950021,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950019,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,1
5046950016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046950015,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046950014,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950013,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950012,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950011,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950006,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046950002,4,1,4,1,5,1,5,1,5,1,1,1,1,1,1,1,1,1
5046950001,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046940034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046940028,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046940025,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046940021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046940018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046940015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046940013,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046940011,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046940009,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1,4,1
5046940003,5,1,5,1,5,1,5,1,3,1,3,1,4,1,4,1,4,1
5046940001,5,1,5,1,5,1,5,1,3,1,3,1,4,1,4,1,4,1
5046930028,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046930025,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046930022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046930018,4,1,4,1,4,1,4,1,4,1,5,1,3,1,3,1,3,1
5046930015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046930011,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046930009,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046930008,5,1,5,1,5,1,5,1,3,1,3,1,4,1,4,1,4,1
5046930007,5,1,5,1,5,1,5,1,3,1,3,1,4,1,4,1,4,1
5046930003,5,1,5,1,5,1,5,1,3,1,3,1,4,1,4,1,4,1
5046930001,5,1,5,1,5,1,5,1,3,1,3,1,4,1,4,1,4,1
5046920033,4,1,3,1,3,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1
5046920028,4,1,3,1,3,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1
5046920021,4,1,3,1,3,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1
5046920018,4,1,3,1,3,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1
5046920011,4,1,3,1,3,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1,#N/A,1
5046920001,4,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
5046910043,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910041,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910040,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910038,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910037,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910025,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910023,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910018,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046910013,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046910011,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046910006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046910001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046900139,,1,,1,,1,,1,5,1,5,1,1,1,1,1,1,1
5046900138,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046900137,4,1,5,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900136,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900135,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900134,,1,,1,,1,,1,,1,,1,1,1,1,1,1,1
5046900133,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046900132,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046900131,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900130,5,1,5,1,5,1,5,1,5,1,5,1,1,1,1,1,1,1
5046900129,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900128,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900127,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900126,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900125,,1,,1,,1,,1,,1,,1,1,1,1,1,1,1
5046900124,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900123,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900122,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900121,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900120,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900119,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900118,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046900117,,1,,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900116,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1
5046900115,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900114,,1,,1,,1,,1,,1,,1,1,1,1,1,1,1
5046900113,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900112,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900111,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900110,,1,,1,,1,,1,,1,1,1,1,1,1,1,1,1
5046900040,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900039,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900038,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046900037,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,1,1
5046900033,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900031,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900029,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900027,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046900025,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046900024,5,1,5,1,5,1,5,1,5,1,5,1,1,1,1,1,1,1
5046900022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046900005,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046890028,5,1,5,1,5,1,5,1,5,1,5,1,4,1,3,1,4,1
5046890027,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046890025,,1,,1,,1,,1,,1,,1,,1,,1,3,1
5046890024,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046890023,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046890021,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046890019,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1
5046890017,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046890016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046890015,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046890014,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046890013,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046890011,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046890008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046890006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046890005,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046890004,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046890003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046890002,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046890001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046880035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046880034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046880030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046880028,5,1,5,1,5,1,5,1,3,1,3,1,4,1,4,1,4,1
5046880026,5,1,5,1,5,1,5,1,3,1,3,1,4,1,4,1,4,1
5046880020,5,1,5,1,5,1,5,1,3,1,3,1,4,1,4,1,4,1
5046880018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046880011,5,1,5,1,5,1,5,1,5,1,5,1,4,1,3,1,4,1
5046880009,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046880007,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046880001,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046870028,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046870026,4,1,4,1,4,1,4,1,3,1,3,1,3,1,3,1,3,1
5046870024,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1
5046870022,4,1,4,1,4,1,4,1,3,1,3,1,3,1,3,1,3,1
5046870020,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1
5046870018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1
5046870011,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1
5046870009,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1
5046870008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046870007,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046870003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1
5046870001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1
5046860022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046860020,,1,,1,,1,,1,4,1,4,1,4,1,4,1,4,1
5046860009,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046860008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046860007,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046860006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046860005,4,1,5,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046860004,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046860003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046860002,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046860001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046850001,4,1,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046840103,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840102,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840100,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840033,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840028,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840027,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046840024,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046840023,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1
5046840022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840008,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840002,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046840001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830036,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830033,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830032,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830031,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830028,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830025,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830022,4,1,4,1,4,1,5,1,5,1,5,1,4,1,4,1,4,1
5046830019,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830015,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830014,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830013,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830011,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830010,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830009,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830007,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830005,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046830001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820117,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820035,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820034,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820032,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820030,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820029,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820028,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820026,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820025,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820023,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820021,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820019,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820014,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820012,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820011,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820009,4,1,4,1,5,1,5,1,4,1,4,1,4,1,4,1,4,1
5046820007,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820006,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820003,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046820001,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810034,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1
5046810028,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810024,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810022,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810018,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810017,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810016,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
5046810014,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1
